,"('Cosine_sim', '0')","('Cosine_sim', '1')","('Cosine_sim', '10')","('Cosine_sim', '11')","('Cosine_sim', '12')","('Cosine_sim', '13')","('Cosine_sim', '14')","('Cosine_sim', '15')","('Cosine_sim', '16')","('Cosine_sim', '17')","('Cosine_sim', '18')","('Cosine_sim', '19')","('Cosine_sim', '2')","('Cosine_sim', '20')","('Cosine_sim', '21')","('Cosine_sim', '22')","('Cosine_sim', '23')","('Cosine_sim', '24')","('Cosine_sim', '25')","('Cosine_sim', '26')","('Cosine_sim', '27')","('Cosine_sim', '28')","('Cosine_sim', '29')","('Cosine_sim', '3')","('Cosine_sim', '4')","('Cosine_sim', '5')","('Cosine_sim', '6')","('Cosine_sim', '7')","('Cosine_sim', '8')","('Cosine_sim', '9')","('SE_T104_001', '0')","('SE_T104_001', '1')","('SE_T104_001', '10')","('SE_T104_001', '11')","('SE_T104_001', '12')","('SE_T104_001', '13')","('SE_T104_001', '14')","('SE_T104_001', '15')","('SE_T104_001', '16')","('SE_T104_001', '17')","('SE_T104_001', '18')","('SE_T104_001', '19')","('SE_T104_001', '2')","('SE_T104_001', '20')","('SE_T104_001', '21')","('SE_T104_001', '22')","('SE_T104_001', '23')","('SE_T104_001', '24')","('SE_T104_001', '25')","('SE_T104_001', '26')","('SE_T104_001', '27')","('SE_T104_001', '28')","('SE_T104_001', '29')","('SE_T104_001', '3')","('SE_T104_001', '4')","('SE_T104_001', '5')","('SE_T104_001', '6')","('SE_T104_001', '7')","('SE_T104_001', '8')","('SE_T104_001', '9')","('rent_final', '0')","('rent_final', '1')","('rent_final', '10')","('rent_final', '11')","('rent_final', '12')","('rent_final', '13')","('rent_final', '14')","('rent_final', '15')","('rent_final', '16')","('rent_final', '17')","('rent_final', '18')","('rent_final', '19')","('rent_final', '2')","('rent_final', '20')","('rent_final', '21')","('rent_final', '22')","('rent_final', '23')","('rent_final', '24')","('rent_final', '25')","('rent_final', '26')","('rent_final', '27')","('rent_final', '28')","('rent_final', '29')","('rent_final', '3')","('rent_final', '4')","('rent_final', '5')","('rent_final', '6')","('rent_final', '7')","('rent_final', '8')","('rent_final', '9')","('weighted_rent_final', '0')","('weighted_rent_final', '1')","('weighted_rent_final', '10')","('weighted_rent_final', '11')","('weighted_rent_final', '12')","('weighted_rent_final', '13')","('weighted_rent_final', '14')","('weighted_rent_final', '15')","('weighted_rent_final', '16')","('weighted_rent_final', '17')","('weighted_rent_final', '18')","('weighted_rent_final', '19')","('weighted_rent_final', '2')","('weighted_rent_final', '20')","('weighted_rent_final', '21')","('weighted_rent_final', '22')","('weighted_rent_final', '23')","('weighted_rent_final', '24')","('weighted_rent_final', '25')","('weighted_rent_final', '26')","('weighted_rent_final', '27')","('weighted_rent_final', '28')","('weighted_rent_final', '29')","('weighted_rent_final', '3')","('weighted_rent_final', '4')","('weighted_rent_final', '5')","('weighted_rent_final', '6')","('weighted_rent_final', '7')","('weighted_rent_final', '8')","('weighted_rent_final', '9')",rent_final,city_final,SE_T104_001
411,0.5858861502973816,0.5651087246679118,0.4806638123843439,0.47988396563770885,0.46686072120607913,0.4633555387669094,0.46168940535232966,0.4578816375827871,0.4573709237228414,0.45106693138088594,0.45007004437243636,0.4486683990232025,0.5626370259160649,0.4425401769418888,0.4391567284121516,0.4387721153257326,0.43641121323394244,0.4300041561969689,0.4288978718826732,0.42863219499413213,0.4276538497346601,0.42720980004464076,0.42526293304775736,0.5255085607526598,0.5229531534729929,0.5114547795575106,0.5046954211255046,0.4928389122464847,0.48974051668048724,0.4811193449538785,1140.0,1046.0,1304.0,1136.0,1240.0,1240.0,990.0,1140.0,1149.0,1219.0,1240.0,1140.0,1192.0,1067.0,944.0,1140.0,1140.0,1304.0,910.0,1240.0,1219.0,889.0,1046.0,1046.0,933.0,990.0,1140.0,1100.0,998.0,933.0,1385.25,1154.5,1700.0,1252.75,1357.75,1652.0,1760.5,1599.0,1235.5,1496.1666666666665,1350.6666666666667,1625.0,1714.1666666666665,1210.0,998.6666666666665,1455.0,1070.0,1743.0,1405.833333333333,1155.75,1999.0,1898.833333333333,1319.8333333333335,1683.3333333333335,1072.75,2101.0,1361.25,1373.6666666666665,1427.5,1345.0,811.5987896994478,652.4180226291043,817.1284810533847,601.1746379526397,633.880144217554,765.4633500429343,812.8041981227764,732.1527384948765,565.0817762595706,674.8713071677021,607.8946065990374,729.086148412704,964.4536352577878,535.4736140996854,438.571186107602,638.4134277989409,466.95999816031843,749.4972442513168,602.9589248883913,495.39165936446824,854.8800456195855,811.2002086514319,561.2761944675318,884.6060772669774,560.9979953881531,1074.5664918503298,687.0166420070931,676.9963857892544,699.1045875613955,647.1055189629666,1510.0,Austin,951.0
1270,0.5904148076421769,0.5871592476124714,0.4954069871722261,0.492496122441684,0.4841232212739481,0.4840300858396445,0.48203271888572913,0.4706614926237544,0.4595564240384814,0.45518196858098925,0.45047447458112655,0.44721242353793794,0.5692330125840419,0.43622893684997804,0.4310209531249437,0.42860671152950713,0.4277661854885066,0.41641769179499616,0.41515635705115617,0.41355983171923344,0.4128261012578799,0.40893794396258243,0.406813393907289,0.5605256795552606,0.5534024171123171,0.5377672830733973,0.5290343672046891,0.5184997542571054,0.5089646458954031,0.5016574223371658,920.0,918.0,920.0,826.0,1021.0,1236.0,917.0,918.0,920.0,826.0,918.0,918.0,1370.0,1370.0,1426.0,663.0,1847.0,918.0,917.0,1236.0,840.0,1370.0,700.0,1370.0,840.0,826.0,920.0,995.0,1426.0,917.0,922.5,975.0,995.0,706.25,1145.0,1542.75,1350.0,1222.5,1345.0,885.0,1300.0,925.0,1380.0,1295.0,1425.0,475.0,1643.75,1005.0,1042.5,1355.0,822.9166666666667,1270.0,399.0,1200.0,712.5,906.25,1200.0,975.0,1650.0,1185.0,544.6576600499081,572.4802664221596,492.92995223636495,347.8253864744393,554.3210883586705,746.7374149291115,650.7441704957344,575.3836747325397,618.1033903317575,402.8360421941755,585.6168169554645,413.6714917725926,785.5415573659778,564.9164732207215,614.2048582030448,203.58818797651588,703.1406673967327,418.49978025397115,432.8005022258303,560.3735719795613,339.72147916013034,519.3511888324797,162.3185441690083,672.6308154663127,394.2992221925259,487.3516002852663,634.841240645627,505.5372604006777,839.7916657274152,594.4640454695415,950.0,Chicago,995.0
1326,0.5798628953997329,0.5484035003816068,0.4333124108002878,0.42011335324926585,0.4017579245684605,0.3990872256616865,0.3925235578070243,0.3921873032790663,0.39176541330137615,0.3894146534233764,0.3862206620995252,0.37906627545630345,0.5355104056290114,0.37595646430218227,0.3722238766412656,0.3694863955723616,0.36199299159447296,0.35763237143227894,0.35408867224341295,0.3509048858108126,0.34316888932830875,0.3424073610430989,0.34170569064919054,0.5177622674504769,0.5051181126367473,0.4843672458188312,0.4798198392308847,0.45487053450726256,0.43613087389873206,0.4345688900511007,2440.0,2440.0,2185.0,2440.0,2440.0,2114.0,2211.0,1816.0,2056.0,2114.0,2211.0,2440.0,2440.0,2440.0,2440.0,919.0,2849.0,1847.0,1816.0,2337.0,1683.0,1930.0,1961.0,2251.0,2211.0,2211.0,2211.0,2440.0,2211.0,1847.0,3550.0,5620.0,5361.666666666667,4463.75,5381.666666666667,5136.25,3876.0,3425.0,6190.0,5366.5,5161.5,5315.0,6297.0,3542.5,6788.5,5670.0,4345.0,2490.0,2743.75,5845.0,1954.25,5427.5,5545.0,8760.0,4050.0,4403.75,3850.0,4687.5,3483.75,944.0,2058.513278669052,3082.0276721446303,2323.2767092408767,1875.2809805664106,2162.127230719265,2049.811762804837,1521.4213100600261,1343.2415137308021,2425.0279083355185,2089.7937375965494,1993.4779474266993,2014.737254050253,3372.109024245885,1331.8257747904806,2526.8417865792317,2094.9878628952906,1572.859548477985,890.5046048663745,971.5307944678643,2051.0390575641995,670.6378019698474,1858.4159520614191,1894.7580546497616,4535.597462866178,2045.7283561788267,2133.032258774678,1847.3063810389062,2132.205630502793,1519.3709319447078,410.2330322082391,8895.0,Newyork,2440.0
118,0.4794731089335786,0.4646109175149513,0.4224350340121018,0.4203616037110294,0.4150822838186169,0.40580329650559527,0.4000792973428734,0.39651587240707137,0.39323252596702074,0.39042953621244025,0.38013866900749177,0.3790709825148113,0.4500001257232886,0.3675159881950655,0.3637982607780802,0.36100215007613645,0.35721888583672456,0.3529825607055292,0.3431405774202463,0.33663587416525603,0.33378687183282996,0.3334526545304738,0.33000466777804294,0.435746992275293,0.43475424415698866,0.43419828867350146,0.43256439423048987,0.4308089947534223,0.4274261259735588,0.423967352171904,799.0,799.0,944.0,820.0,799.0,910.0,799.0,944.0,799.0,799.0,799.0,799.0,799.0,944.0,799.0,799.0,689.0,799.0,967.0,951.0,958.0,799.0,1046.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,682.5,832.0,751.6666666666665,705.0,891.3333333333335,786.6666666666665,831.6666666666665,998.6666666666665,730.0,934.1666666666665,780.0,771.6666666666665,685.5,821.6666666666665,850.8333333333335,798.3333333333335,510.0,787.5,1419.666666666667,1220.0,686.25,571.25,595.0,745.0,697.0,990.1666666666665,872.0,671.0,764.6666666666665,760.0,327.2403968471674,386.5562833724395,317.53033389909643,296.35493061627574,369.9766756436606,319.23192658440155,332.73261562348966,395.9871845771952,287.0597439559251,364.72625841178785,296.50816182584356,292.51644150726264,308.4750861833144,301.9756369669454,309.5316868786833,288.20004981078233,182.18163177672952,277.97376655560424,487.1452397442764,410.69576648161234,229.06124079527956,190.48482890053316,196.35277732793554,324.6315092450933,303.0237081774211,429.92867216821196,377.1961517689872,289.07283547954637,326.83851099444786,322.21518765064707,905.0,Columbia,799.0
196,0.6117125903034053,0.48536220405965597,0.423967352171904,0.422537177445586,0.41874452491350495,0.3871583051978432,0.3847306949589831,0.3834152209388502,0.37485102135504,0.36735014797402377,0.36659400469974646,0.3501650914548864,0.47388625046245025,0.35005623496421256,0.34732677673682777,0.34376769226698906,0.3424410571352313,0.3322714537957597,0.33206081099379176,0.3291133319330495,0.3243865607395505,0.3171837543003514,0.3118082668528765,0.46993580340865015,0.45586853085885687,0.44924033711686023,0.4434712729128614,0.44230883145008415,0.4364895578313483,0.43549320744128495,799.0,1192.0,799.0,799.0,944.0,951.0,799.0,799.0,1192.0,960.0,799.0,951.0,799.0,799.0,799.0,799.0,1240.0,888.0,944.0,998.0,799.0,910.0,780.0,799.0,799.0,799.0,799.0,799.0,1046.0,799.0,990.1666666666665,1085.75,905.0,671.0,756.6666666666665,914.0,571.25,682.5,945.0,1064.25,747.5,1296.25,934.1666666666665,831.6666666666665,726.0,764.6666666666665,1426.1666666666665,708.75,751.6666666666665,1228.0,557.5,887.5,1026.75,746.3333333333335,832.0,685.5,872.0,771.6666666666665,595.0,730.0,605.697416498755,526.9820130577715,383.69045371557314,283.5224460659882,316.8500238512187,353.8626909508287,219.7774094953191,261.68088829076527,354.2342151805128,390.9523949813548,274.02901851306046,453.90149979839646,442.68873897367223,291.1301020785701,252.15923991093695,262.8676953534909,488.37802098436237,235.49739287774466,249.5990429303334,404.15117161378475,180.84550761229943,281.50058194156185,320.1491379911909,350.728754610656,379.28261767456894,307.9542510936077,386.70694998001517,341.31498160231484,259.71128690965224,317.91004143213803,760.0,Columbia,799.0
676,0.5088323478041106,0.4920160179954822,0.3954864789204148,0.39540484223811995,0.39418042741226517,0.3873622098054079,0.37428809344779934,0.3676205074646987,0.3643494977076668,0.36281211145029846,0.3593354911416809,0.3580928043007927,0.44904067808861914,0.35503422659167644,0.35489159166998596,0.35244409013788236,0.35177528322500057,0.350343781883292,0.34648347541006974,0.3433521226727548,0.342805213922241,0.3416127351617665,0.34120132568555794,0.4456442787721578,0.44195287241734516,0.4366802723458074,0.4258371139090482,0.42236501900075984,0.41783357435411494,0.40854260392331004,1240.0,1307.0,951.0,1000.0,1046.0,1140.0,1136.0,1140.0,1240.0,1136.0,1136.0,1209.0,1209.0,1188.0,1229.0,1240.0,990.0,1209.0,1046.0,1307.0,990.0,1734.0,1046.0,1209.0,1240.0,1192.0,1229.0,1304.0,1100.0,1240.0,1652.0,1528.75,1510.0,1814.166666666667,1154.5,1599.0,2344.333333333333,1385.25,1433.0,1104.5833333333335,1252.75,1199.5,1166.1666666666665,1365.0,1399.0,1510.25,2101.0,1171.6666666666665,1319.8333333333335,1602.5,1760.5,2776.25,1252.5,1283.5,1357.75,1714.1666666666665,1174.1666666666667,1743.0,1373.6666666666665,1350.6666666666667,840.5910385723906,752.1694875105934,597.1845831698263,717.3302846269894,455.08130344746013,619.3921734788472,877.4560537394575,509.2463079654739,522.1128302150865,400.7562114394756,450.1575365277407,429.53231875880084,523.6562707643446,484.6217192976383,496.4933367463104,532.2786871307368,739.0798700557262,410.48613110659045,457.30044029539044,550.2217765830895,603.5085791101053,948.4023559928543,427.3546604211613,571.9844318040646,600.0615125246504,748.5427668461048,500.0037445815408,736.1822281183244,573.9640533044359,551.8048770324175,1284.0,Austin,1229.0
1223,0.7306450742886752,0.5602550232756641,0.4111292974311232,0.4076686963633073,0.40216146072133885,0.4021601229656002,0.39868816657243406,0.39372953375820596,0.3919626747360232,0.3896456402791247,0.3817055512478006,0.38027760840811414,0.4817271323474917,0.38021222434959034,0.37390302380122825,0.3729929915001609,0.3709307238190814,0.3709307238190814,0.37058634462531187,0.36986453478575554,0.3656733668387911,0.36448388914128116,0.3640731629990334,0.4662230911892228,0.4479803849129934,0.441664826581629,0.44074344889979766,0.4342205891195035,0.43278393316461683,0.42152866241344683,917.0,917.0,917.0,1021.0,918.0,918.0,920.0,995.0,826.0,736.0,920.0,1021.0,799.0,1021.0,920.0,918.0,917.0,917.0,918.0,920.0,918.0,892.0,918.0,767.0,711.0,917.0,1021.0,920.0,918.0,1370.0,1042.5,2091.25,1185.0,1172.5,1435.0,950.0,887.0,950.0,860.0,612.5,922.5,2146.25,560.0,1136.0,970.0,925.0,1220.0,1220.0,1050.0,1200.0,1195.0,1030.0,1354.1666666666667,519.0,545.0,1350.0,1145.0,995.0,1400.0,1347.5,761.6974899459439,1171.6333174252327,487.188217455881,477.99154648597784,577.1016961351213,382.0521168173202,353.636403749749,374.0430570702957,337.08790027297994,238.65795467096387,352.12337102609604,816.170817045915,269.7671941145953,431.92108686113465,362.6859330871914,345.0185171376488,452.5354830592793,452.5354830592793,389.11566185657745,443.83744174290666,436.97967337235536,375.4184058155196,493.01574156119113,241.9697843272066,244.1493097775814,596.2475158851992,504.6512489902683,432.049486173906,605.8975064304635,568.0098726021196,1050.0,Chicago,917.0
944,1.0000000000000002,0.5037325243926585,0.37819981228109045,0.3528939469810195,0.3505390989555366,0.3439630106963812,0.33992865669594474,0.3397059895937531,0.3345299334358549,0.315730599681652,0.30659029694458206,0.30052099808382515,0.47791041643781695,0.2963508815376551,0.295119662510333,0.2932703523822141,0.2905657908643081,0.28963023144875394,0.2773743888032823,0.26838917263971845,0.2644939879641569,0.2641790406023058,0.2637503820772086,0.47791041643781695,0.4515677950575689,0.40582282598603703,0.4020863756456667,0.3993157227357868,0.388219679382854,0.3833484406740159,1814.0,1847.0,1847.0,1264.0,1847.0,951.0,1683.0,1100.0,1930.0,1930.0,1398.0,1264.0,1398.0,2849.0,1930.0,1398.0,2974.0,1362.0,1973.0,1973.0,1847.0,1131.0,1816.0,1398.0,1816.0,2053.0,1816.0,1973.0,1398.0,1973.0,3417.75,3091.0,2707.0,4136.833333333333,2743.6666666666665,1810.5,4293.333333333333,1277.25,2889.25,3516.25,2675.0,2545.0,3647.5,4480.0,2917.0,4257.0,7549.0,3393.25,2289.0,3099.25,2670.5,1485.0,3452.5,3647.5,4572.5,5815.0,3337.5,2624.0,3770.0,5223.666666666666,3417.750000000001,1557.0372328977073,1023.7868918449119,1459.8634430026475,961.7624411676738,622.7450308657982,1459.4270327479226,433.88947520862115,966.5406101795438,1110.187721130609,820.129044326757,764.825940123335,1743.1782439569374,1327.6519492886948,860.8640555426414,1248.4518900910855,2193.481155234662,982.7877828634843,634.9099759707132,831.8051433036475,706.331194858281,392.3058752944241,910.5981941215626,1743.1782439569374,2064.793742900734,2359.8597331088054,1341.9632787174125,1047.8044564587046,1463.5881912733596,2002.4844712675008,3417.75,Chicago,1814.0
613,0.5078366905167151,0.46611380750007725,0.3669202438082821,0.36374816042195846,0.35905680185266003,0.35728716295694457,0.35559799686600285,0.3487560172134745,0.34717362351999714,0.34589738528419833,0.33496187601395644,0.3295737829827105,0.4544137943325499,0.32926104523057576,0.3185677926037447,0.3149049808288263,0.31461278098907375,0.3125040628880668,0.3109621957394442,0.30764542069716855,0.30461980431526,0.3024966668112691,0.3005749740953613,0.43448733347568014,0.42136171555184987,0.4138793703239908,0.40201842021489803,0.39923404238454047,0.3699851045719208,0.36708059943510984,951.0,951.0,951.0,898.0,951.0,951.0,1136.0,1140.0,1046.0,951.0,892.0,1167.0,951.0,1150.0,1150.0,1121.0,1219.0,933.0,1188.0,951.0,1398.0,1222.0,951.0,951.0,1092.0,1186.0,951.0,951.0,1092.0,1167.0,989.0,911.5,1275.0,1291.5,1058.75,1037.0,1360.0,1392.75,1339.3333333333335,1355.75,845.0,1475.8333333333335,964.5,1467.5,1300.75,900.6666666666665,1105.0,999.0833333333333,1146.25,1423.75,1350.0,1261.25,1049.6666666666667,1283.1666666666665,1534.333333333333,1029.5,914.0,1249.3333333333335,1034.0,1250.0,502.2504869210312,424.86273553632043,467.82331085555967,469.78074918495935,380.1513889615038,370.5067879863515,483.6132757377639,485.7299429740666,464.9812064344496,468.95038009905187,283.0427852317932,486.3959747186503,438.2821046337444,483.19058387586995,414.3770562293209,283.6244193998295,347.6471229929265,312.21760083041937,356.44041686633796,438.01016771759373,411.236735825601,381.52392101571314,315.50353114209764,557.5196634048768,646.5093255617215,426.08881174854855,367.4448360764168,498.7763969524193,382.5645981273661,458.8507492938873,1158.0,Austin,951.0
14,0.5467048917098012,0.3845919721962549,0.3185240325849411,0.3160179254433791,0.3106681409321785,0.2882384755270726,0.2846265952300768,0.28189552876375473,0.2789522696040403,0.26848274374926157,0.262332836344902,0.2571671164151239,0.38317457709261665,0.2570041399204015,0.25642665057905284,0.25510326913819875,0.2549981644629629,0.2536086083650884,0.2531694590349483,0.2526347569409068,0.25253444473335485,0.2491483527562113,0.24161423590841177,0.354709698886436,0.3440610896565875,0.3369359338778558,0.3355426190193633,0.3347303241542053,0.3257608615483233,0.32128128908914083,898.0,967.0,898.0,848.0,1024.0,898.0,898.0,967.0,898.0,769.0,960.0,967.0,898.0,799.0,967.0,769.0,799.0,960.0,1192.0,858.0,1140.0,1307.0,898.0,898.0,892.0,958.0,933.0,898.0,898.0,967.0,1431.0,961.5,600.0,718.0,1250.0,1465.0,507.5,1063.5,1630.0,760.8333333333335,796.625,932.5,1280.0,787.5,932.5,975.0,746.3333333333335,974.25,1225.8333333333335,850.0,972.75,1625.0,4195.0,1030.0,1146.25,1029.75,954.5,1115.0,1145.0,1102.5,782.3347000367255,369.7851812666991,191.11441955096467,226.9008704683462,388.3351761652231,422.26936664716135,144.44799707926396,299.79589484025314,454.6921994545857,204.27062086922987,208.98089575325756,239.80833605710305,490.46345867854933,202.39076018731618,239.11785166496676,248.72568740974378,190.3136300775247,247.0781866996874,310.3435618670075,214.73954339977078,245.65288111437093,404.8660732288434,1013.5717196357874,365.3509898530291,394.3800240188634,346.95977791072204,320.27542985398225,373.2243114319389,372.9961864728302,354.21262122077775,1535.5,Eugene,898.0
200,0.568072488871031,0.4912472304384239,0.3766396240665981,0.36651861893701737,0.36092471283324046,0.3545130764357632,0.35433421188480596,0.348695606299815,0.3428899313982343,0.33728284251247104,0.33635759355745515,0.3340746113882457,0.4871838429535943,0.3335796978189113,0.33314875354033385,0.32735860008258666,0.32467969632684607,0.3229518295904859,0.31686730901628196,0.3164927842003092,0.3143080679800892,0.3094689464719637,0.3076105931872505,0.461290412075853,0.4506878223162499,0.4161296070489773,0.4136949436960442,0.4058135707133249,0.4029541172570135,0.39110311892031635,560.0,663.0,1121.0,1087.0,611.0,565.0,611.0,651.0,1167.0,970.0,611.0,700.0,651.0,651.0,651.0,1734.0,1188.0,1186.0,807.0,1150.0,689.0,920.0,663.0,700.0,700.0,1398.0,709.0,1121.0,1188.0,560.0,1520.0,902.75,1231.0,1729.6666666666665,450.0,720.0,550.0,450.0,1780.0,979.6666666666665,475.0,1600.0,724.3333333333335,475.0,699.0,2113.75,1406.0,1607.5,864.1666666666665,1240.0,560.0,2552.5,1610.0,1600.0,1600.0,2826.833333333333,728.0,1350.6666666666667,1458.0,1630.0,863.4701830839672,443.4734372782872,463.6433772259823,633.955037888061,162.41612077495822,255.2494150337495,194.88381653664328,156.91302283491675,610.3440778888571,330.42475804805076,159.7698569397912,534.519378221193,352.8834969127202,158.45035646398287,232.87097872469337,691.9542409245676,456.4996530355456,519.1450660667061,273.82616620823694,392.45105240838336,176.01251806884994,789.9194858696874,495.25305503147325,738.0646593213647,721.1005157059998,1176.3290441929505,301.1699190107202,548.1188628434642,587.5071029607257,637.4980838401157,1329.0,Dayton,560.0
708,0.8787128857626557,0.8184342596583177,0.5666783346582454,0.560933101228625,0.5571614696934859,0.5553902464737716,0.5525571300761212,0.522755794655303,0.49639905913871807,0.4916078569056936,0.48696916383741223,0.4810124009072881,0.8020266211098367,0.48098591002972924,0.4802898230780274,0.47955490151861413,0.4751721271035883,0.47212940633841827,0.4695233234974547,0.46930452696774155,0.4668534876464153,0.4616992430521038,0.4566194738463757,0.7437028304001797,0.7247468571511552,0.6486405923276175,0.6211921500607986,0.5970703943314178,0.5908861227395297,0.5863813428380726,1067.0,1067.0,967.0,1304.0,1240.0,1398.0,1087.0,1930.0,1304.0,958.0,1021.0,1092.0,1067.0,1092.0,1167.0,889.0,1136.0,888.0,1734.0,889.0,1188.0,951.0,1814.0,1067.0,1038.0,1067.0,1067.0,1219.0,1038.0,1407.0,1444.0,995.0,1209.0,1479.0,1546.0,4197.5,1421.5,3135.0,1441.0,1540.0,2945.0,1539.666666666667,1241.75,1638.0,2329.5,788.0,1194.0,589.0,1830.0,1159.25,1406.0,1989.333333333333,3006.0,1258.5,856.3333333333335,1176.5,1043.3333333333333,1488.75,983.0,1897.583333333333,1268.8614070412748,814.3420883600262,685.1141066018187,829.6200567171364,861.3716321461292,2331.250559573656,785.4599604032062,1638.839416244375,715.3110442188928,757.0760996347681,1434.124187501179,740.5987599302547,995.9165567631397,787.8549206286965,1118.8351428602648,377.88926239666796,567.3555197616845,278.08422033332835,859.227682000342,544.0412728873544,656.3960036308599,918.4736941783184,1372.5981383822054,935.9500120586262,620.6248920071059,763.125656873442,648.1104765634332,888.8885495608984,580.8410586529577,1112.7074631471457,1457.3333333333335,Austin,1067.0
1029,0.6517389218810129,0.492052197739568,0.3659017823165478,0.3638185701459063,0.3614078245611985,0.35945982048614106,0.3589486922521261,0.3509343460705682,0.3490950505666682,0.3469930292682723,0.34306045797191387,0.34210332825492723,0.4652055129565854,0.34101840609403844,0.33687710617343575,0.33634177538069987,0.33147382865742,0.32160741512634766,0.3149144976648847,0.3146679007896592,0.3116437130603432,0.311499690101445,0.30851000774396153,0.4317247342190558,0.4303421582021703,0.392592655822616,0.39024568953017696,0.3879004404596242,0.37061291667300617,0.36997790929366864,1370.0,1370.0,920.0,917.0,797.0,920.0,920.0,1426.0,840.0,920.0,918.0,1236.0,1370.0,918.0,918.0,917.0,1370.0,1370.0,1412.0,917.0,1370.0,1426.0,1426.0,920.0,1236.0,1426.0,1236.0,917.0,918.0,1236.0,1723.75,1295.0,1357.5,1185.0,1124.0,2833.75,1195.0,1685.5,712.5,1345.0,1222.5,1362.5,1972.5,1195.0,1300.0,1845.5,3044.166666666667,2083.75,3538.333333333333,1850.0,1200.0,1425.0,2268.75,1800.0,1800.0,1457.5,1156.5,1350.0,1005.0,1628.75,1123.434966592396,637.2075960727406,496.71166949471365,431.125005622899,406.2223948067871,1018.6192663026022,428.9436872412907,591.4998403019428,248.73022352875108,466.7056243658262,419.3914098706647,466.11578474733835,917.6178743068647,407.51699528237594,437.9402380254665,620.7187464650816,1009.0615800712961,670.1494512695269,1114.2724642375836,582.1356164608695,373.97245567241185,443.8870583945591,699.9320800691128,777.1045215943004,774.6158847639066,572.2037958614628,451.31913994164967,523.6655946204927,372.4659812563712,602.6015197620628,2140.0,Chicago,1236.0
459,0.5440818406892984,0.5316871001659261,0.4336606181886095,0.4318609262512232,0.4263448732036573,0.4250304888135782,0.4243041837989252,0.4136640505994584,0.40447682296110155,0.4022589450005918,0.40204840923752766,0.40037507608148354,0.4896472367065055,0.3949697220513586,0.3880067478000132,0.38748497826970496,0.38723134170654316,0.38217326342139984,0.3820165143670845,0.37108950760418036,0.37072410708994946,0.37064492955998696,0.36766513589598937,0.4759719641301335,0.4690783986901093,0.4682993664200407,0.4478106523912719,0.4477525979832823,0.4453417031221616,0.43834004453667086,1192.0,1140.0,960.0,1140.0,1240.0,1240.0,1192.0,951.0,1046.0,910.0,1167.0,1140.0,1046.0,1067.0,951.0,1140.0,1140.0,1188.0,1209.0,933.0,1240.0,1131.0,1046.0,1188.0,990.0,1100.0,1140.0,1136.0,1489.0,1188.0,1714.1666666666665,1361.25,1058.0,972.75,1652.0,1357.75,1492.5,883.75,1252.5,1405.833333333333,2402.5,1385.25,919.0,1426.25,1621.25,1455.0,1599.0,1440.0,1166.1666666666665,1500.0,1350.6666666666667,1498.833333333333,1683.3333333333335,1365.0,1760.5,1277.25,1070.0,1252.75,1100.0,1869.1666666666665,932.646955248239,723.7590651008669,458.81293404354886,420.0927160108774,704.3217305324418,577.0851461866358,633.2739943198959,365.57560471727135,506.6072207587797,565.5090335133318,965.9213031931602,554.6195741418751,449.98581053327854,563.3255660757502,629.0559398707715,563.7906433824207,619.1829153887625,550.3294993268157,445.49492517108166,556.6342614062705,500.72469397615845,555.5349752554937,618.9029787582489,649.7017310376322,825.8125208939374,598.1353657599971,479.15739805866093,560.9220671235569,489.87587343437775,819.3305999131272,1541.5,Austin,1192.0
